community,year,week,median,mean,sum,count
19,2016,22,4.75,5.198275862,150.75,29
19,2016,23,6.25,8.065217391,185.5,23
19,2016,24,7,8.619565217,198.25,23
19,2016,25,5.625,8.2875,165.75,20
19,2016,26,5,6.369565217,146.5,23
19,2016,27,6.5,9.955357143,278.75,28
19,2016,28,4.75,7,203,29
19,2016,29,6,6.275,125.5,20
19,2016,30,7.25,10.98863636,241.75,22
19,2016,31,5.5,7.69047619,161.5,21
19,2016,32,4.25,12.26851852,331.25,27
19,2016,33,3.5,6.27,156.75,25
19,2016,34,5.75,8.133333333,244,30
19,2016,35,6.75,8.82,220.5,25
19,2016,36,6.25,6.795238095,142.7,21
19,2016,37,4.75,5.684210526,108,19
19,2016,38,4,5.023809524,105.5,21
19,2016,39,3.75,7.85,117.75,15
19,2016,40,7.25,13.72826087,315.75,23
19,2016,41,6.625,7.644230769,198.75,26
19,2016,42,5.25,6.232142857,87.25,14
19,2016,43,6.875,7.589642857,212.51,28
19,2016,44,6,7.413461538,192.75,26
19,2016,45,6.75,6.170454545,135.75,22
19,2016,46,5.75,7.848214286,219.75,28
19,2016,47,6.875,7.171875,114.75,16
19,2016,48,5.75,15.27941176,519.5,34
19,2016,49,5.25,6.983333333,104.75,15
19,2016,50,7.625,9.125,182.5,20
19,2016,51,5,5.53125,132.75,24
19,2016,52,6.5,7.235294118,123,17
19,2016,53,5.65,5.405263158,102.7,19
20,2016,1,5.25,10.08076923,131.05,13
20,2016,2,3.25,7.392857143,103.5,14
20,2016,3,4.5,7.8125,125,16
20,2016,4,3.375,8.635416667,207.25,24
20,2016,5,3.25,7.862222222,70.76,9
20,2016,6,3.625,17.765625,284.25,16
20,2016,7,3.875,7.166666667,43,6
20,2016,8,4.25,10.97916667,131.75,12
20,2016,9,6.75,24.53571429,343.5,14
20,2016,10,3.25,3.625,21.75,6
20,2016,11,3.25,4.392857143,61.5,14
20,2016,12,4.25,10.18181818,112,11
20,2016,13,3.25,6.795454545,74.75,11
20,2016,14,3.75,5.596153846,72.75,13
20,2016,15,4.5,8.191176471,139.25,17
20,2016,16,3.25,4.541666667,27.25,6
20,2016,17,3.25,4.955882353,84.25,17
20,2016,18,5.75,8.833333333,53,6
20,2016,19,3.625,8,64,8
20,2016,20,4.125,4.375,26.25,6
20,2016,21,3.25,4.1,61.5,15
20,2016,22,3.25,5.178571429,36.25,7
20,2016,23,3.25,5.375,64.5,12
20,2016,24,3.25,6.65625,53.25,8
20,2016,25,3.875,7.625,76.25,10
20,2016,26,3.375,4.125,24.75,6
20,2016,27,3.25,3.944444444,35.5,9
20,2016,28,4,6.5,45.5,7
20,2016,29,3.25,3.361111111,30.25,9
20,2016,30,3.25,9.027777778,162.5,18
20,2016,31,6.25,7.916666667,71.25,9
20,2016,32,3.25,3.25,9.75,3
20,2016,33,3.875,10.9375,87.5,8
20,2016,34,3.25,3.704545455,40.75,11
20,2016,35,6.25,10.3,92.7,9
20,2016,36,3.375,3.375,13.5,4
20,2016,37,3.25,7.194444444,64.75,9
20,2016,38,3.25,3.522727273,38.75,11
20,2016,39,5.5,8.5,42.5,5
20,2016,40,3.75,3.666666667,11,3
20,2016,41,3.25,3.25,13,4
20,2016,42,8.875,8.875,17.75,2
20,2016,43,3.25,3.535714286,24.75,7
20,2016,44,3.25,5.678571429,39.75,7
20,2016,45,4,4.9375,39.5,8
20,2016,46,3.25,3.25,9.75,3
20,2016,47,3.25,3.25,6.5,2
20,2016,48,8.25,22.41666667,67.25,3
20,2016,49,4.875,4.875,9.75,2
20,2016,50,3.375,3.4375,13.75,4
20,2016,51,13.25,13.25,13.25,1
20,2016,53,3.25,5.64375,45.15,8
21,2016,1,3.25,6.068256228,1705.18,281
21,2016,2,3.25,5.526367188,1414.75,256
21,2016,3,3.25,5.953368421,1696.71,285
21,2016,4,3.25,4.979358974,1165.17,234
21,2016,5,3.25,5.213910035,1506.82,289
21,2016,6,3.25,7.435892256,2208.46,297
21,2016,7,3.25,5.665625,1631.7,288
21,2016,8,3.25,4.556617647,1239.4,272
21,2016,9,3.25,4.834218182,1329.41,275
21,2016,10,3.25,5.539891697,1534.55,277
21,2016,11,3.25,5.219037657,1247.35,239
21,2016,12,3.25,4.92832618,1148.3,233
21,2016,13,3.25,5.725067265,1276.69,223
21,2016,14,3.25,5.335560345,1237.85,232
21,2016,15,3.25,4.616371681,1043.3,226
21,2016,16,3.25,4.449109312,1098.93,247
21,2016,17,3.25,4.905814815,1324.57,270
21,2016,18,3.25,4.774275362,1317.7,276
21,2016,19,3.25,7.434046693,1910.55,257
21,2016,20,3.25,4.424778761,1000,226
21,2016,21,3.25,4.845335821,1298.55,268
21,2016,22,3.25,6.213414634,1528.5,246
21,2016,23,3.25,4.817013889,1387.3,288
21,2016,24,3.25,6.466141732,1642.4,254
21,2016,25,3.25,5.219957082,1216.25,233
21,2016,26,3.25,4.493201754,1024.45,228
21,2016,27,3.25,7.088461538,1566.55,221
21,2016,28,3.25,5.834638554,968.55,166
21,2016,29,3.25,4.515776699,930.25,206
21,2016,30,3.25,4.229956897,981.35,232
21,2016,31,3.25,6.182242647,1681.57,272
21,2016,32,3.25,4.782738095,803.5,168
21,2016,33,3.5,5.411014493,1120.08,207
21,2016,34,3.25,5.23655914,974,186
21,2016,35,3.25,4.294300518,828.8,193
21,2016,36,3.25,8.809733333,1321.46,150
21,2016,37,3.25,4.7171875,754.75,160
21,2016,38,3.25,5.956084656,1125.7,189
21,2016,39,3.25,4.616666667,761.75,165
21,2016,40,3.25,4.963823529,843.85,170
21,2016,41,3.25,4.531118881,647.95,143
21,2016,42,3.25,4.552229299,714.7,157
21,2016,43,3.25,5.84591195,929.5,159
21,2016,44,3.25,5.65940678,1335.62,236
21,2016,45,3.25,5.832706767,775.75,133
21,2016,46,3.25,5.320522388,712.95,134
21,2016,47,3.25,4.277522936,466.25,109
21,2016,48,3.25,4.575625,732.1,160
21,2016,49,3.25,5.432692308,847.5,156
21,2016,50,3.25,4.958516484,902.45,182
21,2016,51,3.25,5.781982379,1312.51,227
21,2016,52,3.25,5.175,621,120
21,2016,53,3.25,4.608766234,1419.5,308
22,2016,1,5.75,6.51554559,4358.9,669
22,2016,2,5.5,6.204525447,4510.69,727
22,2016,3,5.5,6.611397059,4495.75,680
22,2016,4,5.5,6.753284672,4626,685
22,2016,5,5.5,6.367514706,4329.91,680
22,2016,6,5.5,6.606874136,4776.77,723
22,2016,7,5.75,6.646009792,5429.79,817
22,2016,8,5.75,6.546341463,4831.2,738
22,2016,9,5.75,6.095294985,4132.61,678
22,2016,10,5.75,6.402407407,5185.95,810
22,2016,11,5.5,6.552705382,4626.21,706
22,2016,12,5.375,5.973758389,3560.36,596
22,2016,13,5.25,6.308993197,4637.11,735
22,2016,14,5.75,6.465021097,4596.63,711
22,2016,15,5.75,6.414906417,4798.35,748
22,2016,16,5.75,8.854473684,5383.52,608
22,2016,17,5.5,6.504022989,4526.8,696
22,2016,18,5.5,6.199387387,3440.66,555
22,2016,19,5.5,6.206604585,4332.21,698
22,2016,20,6,6.776449045,4255.61,628
22,2016,21,5.5,6.348721088,4666.31,735
22,2016,22,5.5,6.994763573,3994.01,571
22,2016,23,5.5,7.216114458,4791.5,664
22,2016,24,5.5,6.675984848,4406.15,660
22,2016,25,5.75,7.26347561,4764.84,656
22,2016,26,5.5,6.820677966,3621.78,531
22,2016,27,5.75,7.288934579,3899.58,535
22,2016,28,5.75,6.972403361,4148.58,595
22,2016,29,5.25,6.882588727,3296.76,479
22,2016,30,5.5,8.200234114,4903.74,598
22,2016,31,5.5,6.389285714,2951.85,462
22,2016,32,5.75,7.035384615,3475.48,494
22,2016,33,5.5,8.00753937,4067.83,508
22,2016,34,5.5,6.758961538,3514.66,520
22,2016,35,5.75,6.593255319,3098.83,470
22,2016,36,5.25,6.137089552,2467.11,402
22,2016,37,5.25,6.555692308,2130.6,325
22,2016,38,5.75,7.562972441,3841.99,508
22,2016,39,5.5,6.231049251,2909.9,467
22,2016,40,5.5,6.297435897,2947.2,468
22,2016,41,5.75,6.76257732,3279.85,485
22,2016,42,5.5,7.105170213,3339.43,470
22,2016,43,5.5,6.396255061,3159.75,494
22,2016,44,5.5,7.255383142,3787.31,522
22,2016,45,5.25,6.311004785,2638,418
22,2016,46,5.5,6.805975309,2756.42,405
22,2016,47,5.5,7.072947658,2567.48,363
22,2016,48,5.5,6.622483221,2960.25,447
22,2016,49,5.5,6.670982906,3122.02,468
22,2016,50,5.5,6.355582524,2618.5,412
22,2016,51,5.5,6.367194719,1929.26,303
22,2016,52,5.625,8.433776224,2412.06,286
22,2016,53,5.25,11.35380866,6290.01,554
23,2016,1,5,6.441071429,180.35,28
23,2016,2,3.625,5.6828125,181.85,32
23,2016,3,5.125,8.389705882,285.25,34
23,2016,4,5.375,6.288235294,213.8,34
23,2016,5,7,8.28,207,25
23,2016,6,4.125,8.999074074,485.95,54
23,2016,7,6.125,8.209782609,377.65,46
23,2016,8,5.75,7.582653061,371.55,49
23,2016,9,4.375,7.335869565,337.45,46
23,2016,10,3.5,5.258205128,205.07,39
23,2016,11,6.25,8.054347826,185.25,23
23,2016,12,5.25,8.088644068,477.23,59
23,2016,13,4,8.835,441.75,50
23,2016,14,5.5,6.954545455,153,22
23,2016,15,4.25,6.49,162.25,25
23,2016,16,5.4,8.838461538,229.8,26
23,2016,17,4.375,5.1,112.2,22
23,2016,18,5.125,7.898181818,173.76,22
23,2016,19,4.25,5.963783784,220.66,37
23,2016,20,4.75,7.485714286,262,35
23,2016,21,7,9.903703704,267.4,27
23,2016,22,3.75,5.864,146.6,25
23,2016,23,3.5,6.260344828,181.55,29
23,2016,24,3.25,5.726190476,120.25,21
23,2016,25,3.25,5.5,170.5,31
23,2016,26,6.75,7.785714286,163.5,21
23,2016,27,4.875,6.65,199.5,30
23,2016,28,5.125,10.19117647,346.5,34
23,2016,29,4.25,6.78125,162.75,24
23,2016,30,4,7.368421053,140,19
23,2016,31,3.25,5.327586207,154.5,29
23,2016,32,5.25,6.375,140.25,22
23,2016,33,3.75,4.673076923,60.75,13
23,2016,34,4.125,5.25,94.5,18
23,2016,35,7.125,8.25,115.5,14
23,2016,36,3.875,5.7875,115.75,20
23,2016,37,4.125,8.375,134,16
23,2016,38,3.25,4.953125,79.25,16
23,2016,39,4.375,8.0625,161.25,20
23,2016,40,7.75,9.475806452,293.75,31
23,2016,41,7,8.006410256,312.25,39
23,2016,42,4.5,7,133,19
23,2016,43,6.75,9.304347826,214,23
23,2016,44,4.5,5.902173913,135.75,23
23,2016,45,5.5,6.808823529,115.75,17
23,2016,46,5.5,6.815217391,156.75,23
23,2016,47,6,8.15625,130.5,16
23,2016,48,4.5,4.970588235,84.5,17
23,2016,49,3.25,4.458333333,53.5,12
23,2016,50,3.75,6.539473684,124.25,19
23,2016,51,4.75,5.824074074,157.25,27
23,2016,52,6.375,8.35,167,20
23,2016,53,6.35,7.784883721,669.5,86
24,2016,1,5.5,7.586479106,18336.52,2417
24,2016,2,5.5,6.043128492,16225.8,2685
24,2016,3,5.5,6.123577413,16809.22,2745
24,2016,4,5.5,6.213651618,15552.77,2503
24,2016,5,5.5,6.165529504,15777.59,2559
24,2016,6,5.5,6.143574118,17945.38,2921
24,2016,7,5.75,6.306293638,19328.79,3065
24,2016,8,5.5,6.133002843,17258.27,2814
24,2016,9,5.5,6.180186488,17564.09,2842
24,2016,10,5.75,6.323750801,19742.75,3122
24,2016,11,5.5,6.092296502,17588.46,2887
24,2016,12,5.5,6.215548523,14730.85,2370
24,2016,13,5.5,6.255117941,17501.82,2798
24,2016,14,5.75,6.352200636,17983.08,2831
24,2016,15,5.75,6.494590979,16989.85,2616
24,2016,16,5.5,6.169553712,15621.31,2532
24,2016,17,5.75,6.31670412,16865.6,2670
24,2016,18,5.75,6.393687375,15952.25,2495
24,2016,19,5.5,6.129556809,15213.56,2482
24,2016,20,5.75,6.487420043,15213,2345
24,2016,21,5.75,6.396665242,14961.8,2339
24,2016,22,5.75,6.249872783,16212.17,2594
24,2016,23,5.75,6.421627219,15193.57,2366
24,2016,24,5.75,6.251229167,15002.95,2400
24,2016,25,5.75,6.370806175,14856.72,2332
24,2016,26,5.75,6.401064728,13647.07,2132
24,2016,27,5.75,6.437360447,16144.9,2508
24,2016,28,5.75,6.622933803,16908.35,2553
24,2016,29,5.5,6.171803128,13417.5,2174
24,2016,30,5.75,6.247654651,14038.48,2247
24,2016,31,5.75,6.244841483,11621.65,1861
24,2016,32,5.75,6.228134963,11721.35,1882
24,2016,33,5.5,6.081346052,11475.5,1887
24,2016,34,5.75,6.151530782,11091.21,1803
24,2016,35,5.5,6.327371303,11553.78,1826
24,2016,36,5.75,6.433856635,10860.35,1688
24,2016,37,5.5,6.141331269,7934.6,1292
24,2016,38,5.5,6.452767227,11892.45,1843
24,2016,39,5.75,6.53382177,10924.55,1672
24,2016,40,5.75,6.443252174,11114.61,1725
24,2016,41,5.75,6.482893911,10327.25,1593
24,2016,42,5.75,8.322867606,14773.09,1775
24,2016,43,5.75,6.286718515,12529.43,1993
24,2016,44,5.75,6.544759494,12925.9,1975
24,2016,45,5.5,6.87377461,10125.07,1473
24,2016,46,5.5,6.64760573,9745.39,1466
24,2016,47,5.5,6.701539101,8055.25,1202
24,2016,48,5.5,6.607451613,10241.55,1550
24,2016,49,5.5,6.434007467,10339.45,1607
24,2016,50,5.5,6.352565056,10253.04,1614
24,2016,51,5.5,6.655531732,7760.35,1166
24,2016,52,5.5,7.050198745,6739.99,956
24,2016,53,5.25,20.0835809,37857.55,1885
25,2016,1,4.05,7.522641509,398.7,53
25,2016,2,6.835,9.061052632,344.32,38
25,2016,3,7.25,11.20263158,425.7,38
25,2016,4,5.475,9.047321429,506.65,56
25,2016,5,5.25,9.487291667,455.39,48
25,2016,6,5.65,10.82460317,681.95,63
25,2016,7,4.65,8.818421053,502.65,57
25,2016,8,3.75,8.505454545,467.8,55
25,2016,9,5.45,8.078947368,614,76
25,2016,10,4.85,8.868421053,505.5,57
25,2016,11,5.65,9.713333333,437.1,45
25,2016,12,7.25,23.97724138,1390.68,58
25,2016,13,5.35,10.123,506.15,50
25,2016,14,6.25,10.059,502.95,50
25,2016,15,7.25,10.56111111,475.25,45
25,2016,16,5.85,6.658372093,286.31,43
25,2016,17,7.05,9.763333333,497.93,51
25,2016,18,6.375,9.37,356.06,38
25,2016,19,4.15,7.339705882,249.55,34
25,2016,20,5.85,8.836153846,344.61,39
25,2016,21,4.55,10.3952381,436.6,42
25,2016,22,3.25,7.731818182,255.15,33
25,2016,23,3.25,6.476388889,233.15,36
25,2016,24,3.5,8.116666667,340.9,42
25,2016,25,3.25,5.343055556,192.35,36
25,2016,26,3.25,7.081081081,262,37
25,2016,27,3.25,6.45,180.6,28
25,2016,28,3.25,4.098484848,135.25,33
25,2016,29,3.25,9.852272727,216.75,22
25,2016,30,4.875,6.322727273,139.1,22
25,2016,31,3.25,5.258928571,147.25,28
25,2016,32,5,7.15,71.5,10
25,2016,33,3.25,5.333333333,64,12
25,2016,34,4.25,6.80952381,143,21
25,2016,35,4.625,6.71875,107.5,16
25,2016,36,3.5,9.7,145.5,15
25,2016,37,3.25,5.5,44,8
25,2016,38,3.25,5.514705882,93.75,17
25,2016,39,4.25,6.833333333,102.5,15
25,2016,40,3.25,6.367647059,108.25,17
25,2016,41,4,6.394736842,121.5,19
25,2016,42,6.625,8.35,167,20
25,2016,43,3.25,7.023809524,147.5,21
25,2016,44,3.25,8.875,142,16
25,2016,45,3.25,6.1575,49.26,8
25,2016,46,3.75,7.697058824,130.85,17
25,2016,47,7.25,8.125,97.5,12
25,2016,48,4,6.214285714,87,14
25,2016,49,6,8.4,126,15
25,2016,50,6.375,10.140625,162.25,16
25,2016,51,7.75,8.326923077,108.25,13
25,2016,52,3.75,8.211111111,73.9,9
25,2016,53,6.35,9.2275,184.55,20
26,2016,1,3.25,5.466666667,16.4,3
26,2016,2,14.5,11.8,59,5
26,2016,3,11.5,11.5,23,2
26,2016,4,3.25,3.25,19.5,6
26,2016,5,6.625,7.4375,29.75,4
26,2016,6,4.35,8.925,35.7,4
26,2016,7,3.25,6.075,60.75,10
26,2016,8,10.25,9.95,49.75,5
26,2016,9,13.75,14.66428571,102.65,7
26,2016,10,3.25,3.416666667,10.25,3
26,2016,11,3.25,19.28125,154.25,8
26,2016,12,5.85,11.325,67.95,6
26,2016,13,3.25,3.25,9.75,3
26,2016,14,5,5,5,1
26,2016,15,3.375,6.916666667,41.5,6
26,2016,16,3.25,11.8,47.2,4
26,2016,17,7.78,6.926666667,20.78,3
26,2016,18,6.27,7.21,28.84,4
26,2016,19,3.375,7.57875,60.63,8
26,2016,20,3.25,2.916666667,8.75,3
26,2016,21,4.75,4.75,9.5,2
26,2016,22,4,9,27,3
26,2016,24,3.25,5.416666667,32.5,6
26,2016,25,4.75,4.75,4.75,1
26,2016,26,5.5,6.283333333,94.25,15
26,2016,27,6.875,8.089285714,113.25,14
26,2016,28,3.25,3.25,6.5,2
26,2016,29,3.25,4,24,6
26,2016,30,6.25,6.25,12.5,2
26,2016,31,3.25,4.45,22.25,5
26,2016,32,3.25,3.25,3.25,1
26,2016,34,13,13,26,2
26,2016,35,4.25,8,24,3
26,2016,36,3.25,3.25,3.25,1
26,2016,37,3.25,3.333333333,10,3
26,2016,38,11.875,11.875,23.75,2
26,2016,39,3.25,3.25,6.5,2
26,2016,40,11.375,11.375,22.75,2
26,2016,41,3.25,3.25,6.5,2
26,2016,42,6,6,6,1
26,2016,44,3.25,3.25,6.5,2
26,2016,45,3.25,3.25,3.25,1
26,2016,46,12.75,12.75,12.75,1
26,2016,47,3.25,3.25,13,4
26,2016,49,3.5,4.166666667,12.5,3
26,2016,50,3.5,3.5,3.5,1
26,2016,51,3.25,3.25,6.5,2
26,2016,52,3.25,3.25,3.25,1
26,2016,53,3.75,3.75,7.5,2
27,2016,1,3.5,6.140625,98.25,16
27,2016,2,3.25,5.720588235,97.25,17
27,2016,3,4.5,8.714285714,183,21
27,2016,4,3.25,6.171875,98.75,16
27,2016,5,3.25,4.588235294,78,17
27,2016,6,3.25,4.889130435,112.45,23
27,2016,7,3.25,6.9,117.3,17
27,2016,8,3.25,7.434210526,141.25,19
27,2016,9,3.25,4.027777778,72.5,18
27,2016,10,3.25,6.573529412,111.75,17
27,2016,11,3.25,5.291666667,63.5,12
27,2016,12,3.25,4.875,58.5,12
27,2016,13,3.25,5.303571429,74.25,14
27,2016,14,3.25,4.354166667,52.25,12
27,2016,15,3.25,5.11,127.75,25
27,2016,16,3.25,3.944444444,71,18
27,2016,17,3.25,8.909090909,98,11
27,2016,18,3.25,6.720588235,114.25,17
27,2016,19,3.25,6.758823529,114.9,17
27,2016,20,3.25,11.79032258,365.5,31
27,2016,21,3.25,9.693,193.86,20
27,2016,22,3.25,6.464285714,90.5,14
27,2016,23,3.25,3.972222222,35.75,9
27,2016,24,3.25,4.075,40.75,10
27,2016,25,3.25,3.285714286,23,7
27,2016,26,3.25,4.160714286,58.25,14
27,2016,27,3.25,4,56,14
27,2016,28,3.25,7.019375,112.31,16
27,2016,29,3.25,3.383333333,50.75,15
27,2016,30,3.25,4.366666667,65.5,15
27,2016,31,3.25,5.455882353,92.75,17
27,2016,32,3.25,3.675,36.75,10
27,2016,33,3.25,6.275862069,182,29
27,2016,34,3.25,6.65625,159.75,24
27,2016,35,4.5,7.979166667,95.75,12
27,2016,36,3.25,3.45,17.25,5
27,2016,37,3.25,3.676470588,62.5,17
27,2016,38,3.25,3.291666667,19.75,6
27,2016,39,3.25,3.761904762,79,21
27,2016,40,3.25,3.636363636,40,11
27,2016,41,3.25,5.925,118.5,20
27,2016,42,3.25,4.475,89.5,20
27,2016,43,3.25,6,72,12
27,2016,44,3.25,10.98076923,142.75,13
27,2016,45,3.25,3.65,18.25,5
27,2016,46,3.25,3.148095238,66.11,21
27,2016,47,3.25,8.944444444,80.5,9
27,2016,48,3.25,3.695652174,85,23
27,2016,49,3.25,3.964285714,55.5,14
27,2016,50,3.5,6.649285714,93.09,14
27,2016,51,3.25,5.645833333,67.75,12
27,2016,52,3.25,6.750666667,101.26,15
27,2016,53,4.45,8.810714286,123.35,14
28,2016,1,5.75,8.037241913,46712.45,5812
28,2016,2,5.75,6.362379294,40191.15,6317
28,2016,3,5.75,6.330747313,37104.51,5861
28,2016,4,5.5,6.438003055,33722.26,5238
28,2016,5,5.5,6.423943237,31914.15,4968
28,2016,6,5.75,6.495221104,42595.66,6558
28,2016,7,5.75,6.667969543,40721.29,6107
28,2016,8,5.75,6.628333053,39365.67,5939
28,2016,9,5.5,6.407464471,36971.07,5770
28,2016,10,5.75,8.273039763,50349.72,6086
28,2016,11,5.75,6.682845953,40952.48,6128
28,2016,12,5.75,6.487494388,37569.08,5791
28,2016,13,5.75,6.614246623,38190.66,5774
28,2016,14,5.75,6.704318971,46367.07,6916
28,2016,15,5.75,6.733806547,36618.44,5438
28,2016,16,5.75,6.463830404,33463.25,5177
28,2016,17,5.5,6.485095308,35382.68,5456
28,2016,18,5.75,6.651172273,32624,4905
28,2016,19,5.5,6.424475698,33574.31,5226
28,2016,20,5.5,6.418931265,29790.26,4641
28,2016,21,5.75,6.605104231,32001.73,4845
28,2016,22,5.75,6.472521377,28006.6,4327
28,2016,23,5.75,6.672712528,35792.43,5364
28,2016,24,5.75,6.580708035,33087.8,5028
28,2016,25,5.75,6.371486433,31933.89,5012
28,2016,26,5.75,6.726707819,31057.21,4617
28,2016,27,5.75,6.986192106,30620.48,4383
28,2016,28,5.75,6.668814789,38599.1,5788
28,2016,29,5.5,6.50113251,31055.91,4777
28,2016,30,5.75,6.606146146,32997.7,4995
28,2016,31,5.535,6.763606484,30043.94,4442
28,2016,32,5.5,6.483241516,29420.95,4538
28,2016,33,5.75,6.524349736,29698.84,4552
28,2016,34,5.75,6.491105668,27827.37,4287
28,2016,35,5.75,6.658468354,31561.14,4740
28,2016,36,5.5,6.919927962,25935.89,3748
28,2016,37,5.75,6.457374954,17686.75,2739
28,2016,38,5.75,6.681032722,28788.57,4309
28,2016,39,5.5,6.797324681,29853.85,4392
28,2016,40,5.75,6.50623474,30377.61,4669
28,2016,41,5.75,6.723911512,30546.73,4543
28,2016,42,5.75,6.679320431,30370.87,4547
28,2016,43,5.75,6.813310768,32206.52,4727
28,2016,44,5.75,6.645419895,31731.88,4775
28,2016,45,5.75,6.733818182,29628.8,4400
28,2016,46,5.75,6.778095121,27647.85,4079
28,2016,47,5.5,6.398131983,18324.25,2864
28,2016,48,5.75,8.36857115,42930.77,5130
28,2016,49,5.75,6.508164855,35925.07,5520
28,2016,50,5.5,6.534129562,37420.96,5727
28,2016,51,5.75,6.598769738,27998.58,4243
28,2016,52,5.5,6.71964728,17907.86,2665
28,2016,53,4.75,7.160725571,12237.68,1709
29,2016,1,4.25,6.215,62.15,10
29,2016,2,6.45,19.06333333,285.95,15
29,2016,3,4.25,6.494545455,71.44,11
29,2016,4,3.5,5.65,73.45,13
29,2016,5,4.75,6.161764706,104.75,17
29,2016,6,4.65,6.7875,108.6,16
29,2016,7,4,7.776923077,101.1,13
29,2016,8,5.125,10.125,182.25,18
29,2016,9,5.375,16.984375,271.75,16
29,2016,10,13.5,13.03,130.3,10
29,2016,11,4.25,7.8,78,10
29,2016,12,10.25,15.70894737,298.47,19
29,2016,13,3.25,4.107142857,28.75,7
29,2016,14,3.25,6.691176471,113.75,17
29,2016,15,7.75,8.74,87.4,10
29,2016,16,3.25,6.793636364,74.73,11
29,2016,17,7.135,10.88083333,130.57,12
29,2016,18,10.375,14.4625,115.7,8
29,2016,19,3.25,5.272222222,47.45,9
29,2016,20,4,6.736363636,74.1,11
29,2016,21,4,8.227777778,74.05,9
29,2016,22,3.75,8,48,6
29,2016,23,3.25,3.56,24.92,7
29,2016,24,10.75,10.91666667,65.5,6
29,2016,25,4.125,7.21875,57.75,8
29,2016,26,10,14.5,72.5,5
29,2016,27,3.625,4.0625,32.5,8
29,2016,28,3.25,6.975,69.75,10
29,2016,29,3.25,7.75,46.5,6
29,2016,30,3.25,6.777777778,61,9
29,2016,31,4.375,5.875,70.5,12
29,2016,32,5.375,5.166666667,31,6
29,2016,33,3.375,5.075,50.75,10
29,2016,34,4.75,5.95,59.5,10
29,2016,35,17.625,19.625,157,8
29,2016,36,3.25,3.4375,13.75,4
29,2016,37,3.25,6.1625,246.5,40
29,2016,38,4.875,5.6875,45.5,8
29,2016,39,6.5,11.55555556,104,9
29,2016,40,6.5,8.875,71,8
29,2016,41,6,10.17647059,173,17
29,2016,42,3.5,5.84375,46.75,8
29,2016,43,7.25,10,70,7
29,2016,44,6.5,8.861111111,79.75,9
29,2016,45,8.5,11,55,5
29,2016,46,6.75,10.525,105.25,10
29,2016,47,6.5,7.958333333,95.5,12
29,2016,48,3.25,3.25,9.75,3
29,2016,49,6.875,6.875,27.5,4
29,2016,50,7.25,19.125,153,8
29,2016,51,8.25,11,33,3
29,2016,52,5.5,6.5,32.5,5
29,2016,53,3.25,3.25,6.5,2
30,2016,1,5.75,10.57333333,158.6,15
30,2016,2,6.75,8.225128205,320.78,39
30,2016,3,3.75,9.403846154,244.5,26
30,2016,4,5.125,7.2825,145.65,20
30,2016,5,3.5,7.82,132.94,17
30,2016,6,4.75,9.8,264.6,27
30,2016,7,3.25,5.1875,145.25,28
30,2016,8,7.25,12.10714286,339,28
30,2016,9,7.25,10.978125,175.65,16
30,2016,10,6.025,8.315625,133.05,16
30,2016,11,4.5,8.155714286,114.18,14
30,2016,12,3.25,7.8108,195.27,25
30,2016,13,3.25,11.81904762,248.2,21
30,2016,14,3.25,7.69375,123.1,16
30,2016,15,5.5,9.232758621,267.75,29
30,2016,16,3.5,8.326923077,216.5,26
30,2016,17,7.875,12.15625,194.5,16
30,2016,18,3.25,4.8025,96.05,20
30,2016,19,4.5,8.918518519,240.8,27
30,2016,20,3.25,5.181818182,57,11
30,2016,21,3.5,7.014705882,119.25,17
30,2016,22,4,9.166666667,82.5,9
30,2016,23,3.25,6.236111111,112.25,18
30,2016,24,4,9.769230769,127,13
30,2016,25,3.5,6.716666667,100.75,15
30,2016,26,4.75,10.9,163.5,15
30,2016,27,5.25,11.41666667,137,12
30,2016,28,3.5,6.421052632,122,19
30,2016,29,3.5,5.140625,82.25,16
30,2016,30,3.75,13.20588235,224.5,17
30,2016,31,7.25,7.027777778,63.25,9
30,2016,32,4.125,11.6875,187,16
30,2016,33,3.25,5.272727273,58,11
30,2016,34,5.75,10.96428571,76.75,7
30,2016,35,3.5,4.59375,36.75,8
30,2016,36,3.25,3.785714286,26.5,7
30,2016,37,3.5,4.711538462,61.25,13
30,2016,38,3.25,4.3,43,10
30,2016,39,3.25,4.316666667,64.75,15
30,2016,40,3.25,9.388888889,84.5,9
30,2016,41,4.375,7.770833333,93.25,12
30,2016,42,4.625,6.3125,50.5,8
30,2016,43,3.75,7.46875,119.5,16
30,2016,44,6.75,9.224137931,267.5,29
30,2016,45,3.5,4.05,40.5,10
30,2016,46,3.625,7.986111111,143.75,18
